full_address,lon,lat
"11 Shore Road, Queensferry, South Queensferry, EH30 9SG",-3.4017061,55.9913286
"12 Kimmerghame Terrace, Craigleith, Edinburgh, EH4 2GH",-3.2325436,55.966867
"12 Ventnor Terrace, Newington, Edinburgh, EH9 2BL",-3.169386,55.931832299999996
"1f2, 17 Brunton Place, Edinburgh, EH7 5EJ",-3.1732206,55.957761
"2 Salisbury Mews, Newington, Edinburgh, EH9 1QL",-3.1778294,55.9380493
"28 Balbirnie Place, Roseburn, Edinburgh, EH12 5JF",-3.2302428,55.9446358
"2f2, 47 Mcdonald Road, Broughton, Edinburgh, EH7 4LY",-3.1825329,55.9624799
"3f1, 99 Lothian Road, Edinburgh, EH3 9AN",-3.2054545,55.9463017
"Flat 11, 227 High Street, Old Town, Edinburgh, EH1 1PE",-3.1890287,55.950056599999996
"Flat 2, 7 Frederick Street, New Town, Edinburgh, EH2 2EY",-3.1995501,55.9519461
"Flat 5, 140 Rose Street, New Town, Edinburgh, EH2 3JD",-3.2017793,55.9519164
"Pf1, 9 Canon Street, Broughton, Edinburgh, EH3 5HE",-3.1986669,55.9620979
"Pf3, 35 Lauriston Street, Tollcross, Edinburgh, EH3 9DQ",-3.2006943,55.9451223
"Pf4, 75 Albert Street, Leith, Edinburgh, EH7 5LR",-3.1732425,55.9623847
"1f1, 51 Clerk Street, Newington, Edinburgh, EH8 9JQ",-3.182096,55.9419142
"1f2, 133 Dalkeith Road, Prestonfield, Edinburgh, EH16 5AH",-3.1688203,55.9353823
"Flat 5, 21 Blair Street, Old Town, Edinburgh, EH1 1QR",-3.187723,55.949213
"16 Warrender Park Terrace, Marchmont, Edinburgh, EH9 1EG",-3.1969608,55.9392946
"25 Blackwood Crescent, Edinburgh, EH9 1RA",-3.1801152,55.9382237
"4c Merchiston Crescent, Merchiston, Edinburgh, EH10 5AN",-3.2142608,55.9347638
"4f2, 207 Bruntsfield Place, Edinburgh, EH10 4DH",-3.2099423,55.9348249
"Flat 11, 6 Hatters Lane, Warriston, Edinburgh, EH7 4GX",-3.192504,55.9659115
"Flat 2, 3 Ashwood Gait, Clerwood, Edinburgh, EH12 8PE",-3.2832325,55.9513606
"10 Broomhall Avenue, Broomhall, Edinburgh, EH12 7NB",-3.2776418,55.9344345
"1f1, 13 Parkside Terrace, St Leonards, Edinburgh, EH16 5BL",-3.1749484,55.9408903
"1f2, 10 Murrayfield Place, Murrayfield, Edinburgh, EH12 6AA",-3.2357904,55.9463846
"1f3, 6 Leslie Place, Stockbridge, Edinburgh, EH4 1NQ",-3.2106818,55.9579669
"29 North Platt Gardens, Ratho, Newbridge, EH28 8JU",-3.3729875,55.9246833
"2f, 18 Morningside Drive, Morningside, Edinburgh, EH10 5LY",-3.2105548,55.9243759
"3f1, 114 Marchmont Road, Marchmont, Edinburgh, EH9 1BG",-3.1945334,55.9359652
"3f1, 21 Meadowbank Crescent, Willowbrae, Edinburgh, EH8 7AJ",-3.155654,55.9546347
"3f1, 48 Marchmont Road, Marchmont, Edinburgh, EH9 1HX",-3.1949696,55.9377921
"3f2, 1 Cranston Street, Old Town, Edinburgh, EH8 8BE",-3.1839277,55.9508082
"Flat 11, 13 Simpson Loan, Southside, Edinburgh, EH3 9GN",-3.1945924,55.9433554
"3f1, 3 Craighouse Park, Edinburgh, EH10 5LB",-3.2223302,55.9231192
"4f1, 129 Gilmore Place, Tollcross, Edinburgh, EH3 9PP",-3.2116123,55.9398274
"5 Griffin Road, Muirhouse, Edinburgh, EH4 4UJ",-3.25759,55.97126
"Flat 6, 7 Fountainhall Road, Grange, Edinburgh, EH9 2NL",-3.1783029,55.9323977
"Flat 3, 16 Carlton Terrace, Calton Hill, Edinburgh, EH7 5DD",-3.1744783,55.9566883
"Pf2, 5 Livingstone Place, Sciennes, Edinburgh, EH9 1PB",-3.1866777,55.9388664
"31 Hope Terrace, Morningside, Edinburgh, EH9 2AP",-3.1945323,55.9337063
"6 Scone Gardens, Willowbrae, Edinburgh, EH8 7DQ",-3.1522636,55.9545818
"Flat 13, 4 Tron Square, Old Town, Edinburgh, EH1 1RR",-3.188777402521594,55.9492391
"Flat 3, 7 Ravelston House Road, Ravelston, Edinburgh, EH4 3LP",-3.2455434,55.9536643
"Flat 6, 48 Saughton Road, Saughton, Edinburgh, EH11 3NE",-3.273165,55.9315967
"24 Prospect Bank Gardens, Lochend, Edinburgh, EH6 7PA",-3.1556636,55.9668808
"4 Dunollie Court, North Gyle, Edinburgh, EH12 8GE",-3.289399,55.939284
"7 Riddle's Court, Old Town, Edinburgh, EH1 2PQ",-3.1935474,55.9490419
"Flat 7, 3 Sienna Gardens, Sciennes, Edinburgh, EH9 1PF",-3.1839563,55.9383665
"10 Broomlea Crescent, Broomhall, Edinburgh, EH12 7NR",-3.2827372,55.9344562
"14 Laverockbank Terrace, Trinity, Edinburgh, EH5 3BL",-3.1989768,55.9793279
"1f4, 14 Earlston Place, Abbeyhill, Edinburgh, EH7 5SU",-3.1668676,55.9572646
"2f2, 7 Gilmore Place, Tollcross, Edinburgh, EH3 9NE",-3.2039315,55.9418052
"3 Mclaren Terrace, Dalry, Edinburgh, EH11 2BN",-3.2160896,55.9448932
"4 Haystack Park, South Gyle, Edinburgh, EH12 9LT",-3.3018158,55.9331692
"Flat 1, 4 Haddon's Court, Newington, Edinburgh, EH8 9EL",-3.1829601,55.9442909
"Flat 3, 9 Elsie Inglis Way, Abbeyhill, Edinburgh, EH7 5FQ",-3.1666874,55.955899
"Flat 4, 1 Hunter Square, Old Town, Edinburgh, EH1 1QW",-3.1880744,55.9498774
"Gf1, 1 Simon Square, Newington, Edinburgh, EH8 9HP",-3.1828311,55.9448612
"2f, 20 Dean Terrace, Stockbridge, Edinburgh, EH4 1NL",-3.2109834,55.9565782
"2f1, 1 Newkirkgate, North Leith, Edinburgh, EH6 6AA",-3.1715182,55.9714304
"2f1, 21 Castle Street, New Town, Edinburgh, EH2 3DN",-3.2029601,55.9518896
"2f1, 42 York Place, New Town, Edinburgh, EH1 3HU",-3.1895783,55.9565809
"3f1, 17 West Preston Street, Newington, Edinburgh, EH8 9PU",-3.1802336,55.9391578
"3f3, 85 Polwarth Gardens, Polwarth, Edinburgh, EH11 1LQ",-3.2214242,55.9359399
"Flat 1, 81 Grove Street, Fountainbridge, Edinburgh, EH3 8AB",-3.2117448,55.9443172
"Flat 12, 7 North Werber Place, Craigleith, Edinburgh, EH4 1TF",-3.2279676,55.9661168
"131 Gracemount Drive, Gracemount, Edinburgh, EH16 6RQ",-3.1559223,55.9071079
"19 Bedford Terrace, Portobello East, Edinburgh, EH15 2EJ",-3.100276442713055,55.95027485
"1f1, 12 Sylvan Place, Sciennes, Edinburgh, EH9 1LH",-3.190214,55.9385282
"3f1, 64 Frederick Street, New Town, Edinburgh, EH2 1LN",-3.2013536,55.9541355
"Flat 4, 11 Roseburn Maltings, Roseburn, Edinburgh, EH12 5LY",-3.2319831,55.9449249
"2f2, 44 Queen Street, New Town, Edinburgh, EH2 3NH",-3.2020995,55.9540789
"37 Saughton Grove, Saughtonhall, Edinburgh, EH12 5SN",-3.2545038,55.942493
"Flat 28, 43 Viewcraig Gardens, Dumbiedykes, Edinburgh, EH8 9UW",-3.1797562,55.9470337
"Flat 7, 19 Old Fishmarket Close, Old Town, Edinburgh, EH1 1AE",-3.1892957,55.9489888
"1f, 27 Drummond Place, New Town, Edinburgh, EH3 6PN",-3.1954683,55.9590771
"2f, 63 Frederick Street, New Town, Edinburgh, EH2 1LH",-3.2008965,55.9541935
"Flat 4, 37 Lochrin Place, Tollcross, Edinburgh, EH3 9RB",-3.2056339,55.9422848
"Flat 5, 10 Pilrig Heights, Pilrig, Edinburgh, EH6 5BB",-3.1850509,55.9664262
"Pf3, 7 Ritchie Place, Polwarth, Edinburgh, EH11 1DT",-3.2230474,55.9375106
"1f2, 44 Pitt Street, Bonnington, Edinburgh, EH6 4DA",-3.1867597,55.9730806
"1f3, 28 Marchmont Road, Edinburgh, EH9 1HZ",-3.1950995,55.938534
"3f1, 15 Montague Street, Newington, Edinburgh, EH8 9QT",-3.1809382,55.9419126
"4f3, 137 St Leonard's Street, St Leonards, Edinburgh, EH8 9RB",-3.1776084,55.9410597
"51 Abbeyhill, Edinburgh, EH8 8EA",-3.1734898,55.9545138
"Flat 1, 2 Ainslie Place, New Town, Edinburgh, EH3 6AR",-3.2102053,55.9537802
"Flat 11, 11 Huntingdon Place, Broughton, Edinburgh, EH7 4AX",-3.1824858,55.9615345
"Flat 27, 159 Slateford Road, Slateford, Edinburgh, EH14 1PB",-3.2374339,55.9311865
"Flat 5, 4 Fox Street, South Leith, Edinburgh, EH6 7HN",-3.1619194,55.9740718
"19 Windsor Street, Hillside, Edinburgh, EH7 5LA",-3.1816342,55.9586647
"2f2, 4 Leslie Place, Stockbridge, Edinburgh, EH4 1NQ",-3.2104432,55.9580845
"3f1, 12 Viewforth, Edinburgh, EH10 4JF",-3.2080451,55.9370829
"6 Coltbridge Gardens, Murrayfield, Edinburgh, EH12 6AQ",-3.232276,55.9490572
"Flat 6, 10 Clark Place, Trinity, Edinburgh, EH5 3BQ",-3.2066289,55.9726508
"Flat 9, 32 Castle Terrace, Old Town, Edinburgh, EH1 2EL",-3.2024439,55.9469777
"14 Grindlay Street, Old Town, Edinburgh, EH3 9AS",-3.2040701,55.9465912
"21 Melville Street, New Town, Edinburgh, EH3 7PE",-3.21235,55.9505899
"320 Gorgie Road, Gorgie, Edinburgh, EH11 2QZ",-3.2377773,55.9368745
"6 Riddle's Court, Old Town, Edinburgh, EH1 2PQ",-3.1935474,55.9490419
"18 St Peter's Place, Viewforth, Edinburgh, EH3 9PH",-3.2126383,55.9401577
"2f, 4 Great Stuart Street, New Town, Edinburgh, EH3 6AW",-3.2093107,55.9538065
"2f1, 24 Calton Hill, Edinburgh, EH1 3BJ",-3.185625,55.9543552
"3f2, 14 Falcon Avenue, Morningside, Edinburgh, EH10 4AJ",-3.208076,55.9299829
"4f1, 6 Drumsheugh Place, New Town, Edinburgh, EH3 7PT",-3.2119315999999998,55.9515122
"92 Hamilton Place, Stockbridge, Edinburgh, EH3 5AZ",-3.2067024,55.9595633
"Flat 1, 57 Balbirnie Place, Roseburn, Edinburgh, EH12 5JL",-3.2277155,55.9438281
"Flat 5, 9 St Leonard's Crag, St Leonards, Edinburgh, EH8 9SP",-3.177876,55.9439853
"19 Barony Street, Broughton, Edinburgh, EH3 6PD",-3.1906267,55.9580412
"2f2, 43 Thistle Street, New Town, Edinburgh, EH2 1DY",-3.1990716,55.9540468
"3f1, 8 Oxford Street, Newington, Edinburgh, EH8 9PJ",-3.177541,55.9397273
"Flat 16, 7 Viewcraig Gardens, Dumbiedykes, Edinburgh, EH8 9UL",-3.1796233,55.9488104
"Flat 3, 3 Victoria Quay, North Leith, Edinburgh, EH6 6EZ",-3.1784362,55.9789399
"Flat 5, 8 Hawkhill Close, Leith, Edinburgh, EH7 6FE",-3.1625189,55.9620753
"Flat 5, 9 Tron Square, Old Town, Edinburgh, EH1 1RR",-3.188777402521594,55.9492391
"Flat 6, 3 Hopetoun Crescent, Broughton, Edinburgh, EH7 4AY",-3.1846268,55.9609906
"16 Promenade, Portobello East, Edinburgh, EH15 1HH",-3.1120626,55.9551099
"1f, 10 Great King Street, New Town, Edinburgh, EH3 6QL",-3.1971871,55.9583553
"30 Cammo Road, Cammo, Edinburgh, EH4 8AP",-3.3198878,55.9616058
"Flat 22, 5 Drummond Street, Southside, Edinburgh, EH8 9TT",-3.1847959,55.9476305
"Flat 3, 1 Dryden Gait, Pilrig, Edinburgh, EH7 4QR",-3.18357,55.9644011
"52 Morningside Drive, Morningside, Edinburgh, EH10 5ND",-3.2142364,55.9228749
"5b Lauriston Gardens, Tollcross, Edinburgh, EH3 9HH",-3.199741,55.9439866
"1f, 15 Pilrig Street, Pilrig, Edinburgh, EH6 5AN",-3.1792816999999998,55.9648704
"2f2, 28 Dublin Street, New Town, Edinburgh, EH3 6NN",-3.1938535,55.9571069
"2f3, 77 Rose Street, New Town, Edinburgh, EH2 3DT",-3.200521,55.9522177
"3f1, 10 Wellington Street, Hillside, Edinburgh, EH7 5ED",-3.1765068,55.9585638
"3f1, 37 Royal Park Terrace, Abbeyhill, Edinburgh, EH8 8JA",-3.1617436,55.9548452
"3f3, 7 Cambusnethan Street, Meadowbank, Edinburgh, EH7 5TZ",-3.1621969,55.9571227
"4 Roseburn Street, Roseburn, Edinburgh, EH12 5NW",-3.2342227,55.9450442
"Flat 2, 24 Springfield Street, Pilrig, Edinburgh, EH6 5DE",-3.1774878,55.9691041
"Flat 7, 3 Forrest Hill, Old Town, Edinburgh, EH1 2QL",-3.1918375,55.9460777
"1f1, 19 St Leonard's Bank, St Leonards, Edinburgh, EH8 9SQ",-3.1758212,55.9426294
"6 East Mayfield, Newington, Edinburgh, EH9 1SD",-3.1728472,55.9340279
"Flat 1, 50 West Port, Old Town, Edinburgh, EH1 2LD",-3.1993955,55.9464088
"Flat 3, 7 Gentle's Entry, Old Town, Edinburgh, EH8 8PD",-3.1778812,55.9507115
"1f1, 16 Grove Street, Fountainbridge, Edinburgh, EH3 8BB",-3.2126982,55.9453882
"2f2, 12 Dalkeith Road, Prestonfield, Edinburgh, EH16 5BP",-3.1766095,55.9404436
"5 Boswall Road, Trinity, Edinburgh, EH5 3RJ",-3.2152656,55.979545
"5a Wemyss Place, New Town, Edinburgh, EH3 6DH",-3.2057705,55.9540124
"16 Ainslie Place, New Town, Edinburgh, EH3 6AU",-3.2104198999999998,55.9527649
"1f2, 23 Marchmont Crescent, Marchmont, Edinburgh, EH9 1HQ",-3.1933462,55.9379976
"2f2, 22 East Preston Street, Newington, Edinburgh, EH8 9QB",-3.1781425,55.9393844
"88 Stevenson Road, Gorgie, Edinburgh, EH11 2SJ",-3.242713,55.9374351
"95 Craigentinny Avenue, Craigentinny, Edinburgh, EH7 6RH",-3.1359954,55.9615309
"Flat 1, 66 Ferry Gait Drive, Muirhouse, Edinburgh, EH4 4GJ",-3.2615527,55.9679615
"Flat 13, 7 Caledonian Crescent, Dalry, Edinburgh, EH11 2DD",-3.2163447,55.9433193
"Flat 2, 110 Nicolson Street, Newington, Edinburgh, EH8 9EJ",-3.1833315,55.9444147
"Flat 4, 22 Causewayside, Sciennes, Edinburgh, EH9 1QB",-3.1818952,55.9387002
"Flat 6, 24 Causewayside, Sciennes, Edinburgh, EH9 1QB",-3.1818252,55.9386048
"1f2, 114 Lauriston Place, Tollcross, Edinburgh, EH3 9HX",-3.20086,55.944651
"3 The Crescent, Morningside, Edinburgh, EH10 5NX",-3.2111918,55.9243417
"49 Claremont Court, Broughton, Edinburgh, EH7 4LA",-3.1889294,55.9646351
"Flat 9, 34 Shrubhill Walk, Pilrig, Edinburgh, EH7 4FS",-3.1813669,55.963292
"Flat 5, 5 Warriston Road, Warriston, Edinburgh, EH3 5LQ",-3.1988558,55.9636862
"1f2, 29 Clarence Street, Edinburgh, EH3 5AE",-3.205295,55.9587555
"2f, 14 Drummond Place, New Town, Edinburgh, EH3 6PJ",-3.1964545,55.9580045
"2f1, 27 Merchiston Crescent, Merchiston, Edinburgh, EH10 5AJ",-3.214971,55.9345325
"Flat 3, 5 Dicksonfield, Hillside, Edinburgh, EH7 5ND",-3.1793543,55.9614738
"2f2, 99 Lothian Road, West End, Edinburgh, EH3 9AN",-3.2054545,55.9463017
"3f2, 23 Cathcart Place, Dalry, Edinburgh, EH11 2HF",-3.2238056999999998,55.942974
"40 Logie Green Road, Warriston, Edinburgh, EH7 4HD",-3.1963748,55.9644134
"Flat 2, 83c Craighall Road, Trinity, Edinburgh, EH6 4RR",-3.1968319,55.9766649
"Flat 3, 26 West Crosscauseway, Newington, Edinburgh, EH8 9JP",-3.1845687,55.9440273
"Flat 9, 212 Causewayside, Sciennes, Edinburgh, EH9 1PN",-3.1794681,55.9346633
"16 Greenlaw Hedge, Firrhill, Edinburgh, EH13 9QX",-3.227252,55.9124808
"1f1, 2 Mary's Place, Stockbridge, Edinburgh, EH4 1JH",-3.2135848,55.9590083
"2f3, 40 St Mary's Street, Old Town, Edinburgh, EH1 1SX",-3.1834791,55.9497787
"3 Castle Wynd South, Old Town, Edinburgh, EH1 2JT",-3.1963236,55.947572
"3f1, 5 Buccleuch Terrace, Newington, Edinburgh, EH8 9NB",-3.1823392,55.9414295
"3f3, 23 Bellevue Road, Broughton, Edinburgh, EH7 4DL",-3.1897933,55.9616109
"9 Burnbrae, Bughtlin, Edinburgh, EH12 8UB",-3.3080623,55.9487463
"Flat 9, 27 Viewcraig Gardens, Dumbiedykes, Edinburgh, EH8 9UN",-3.1794911,55.947873
"2f1, 15 Spottiswoode Street, Marchmont, Edinburgh, EH9 1EP",-3.1981650999999998,55.9385909
"2f3, 1 Roseneath Terrace, Marchmont, Edinburgh, EH9 1JS",-3.1917125,55.9389423
"32 Thistle Street South West Lane, New Town, Edinburgh, EH2 1EW",-3.1990033,55.9538338
"3f2, 18 Spittal Street, Old Town, Edinburgh, EH3 9DT",-3.2027228,55.9464057
"78 Belgrave Road, Corstorphine, Edinburgh, EH12 6NQ",-3.2798151,55.9438586
"88 Pitt Street, Bonnington, Edinburgh, EH6 4DD",-3.1852146,55.9733067
"Flat 17, 54b Annandale Street, Broughton, Edinburgh, EH7 4AZ",-3.1867576,55.961762
"17 Meadowsweet Drive, Cammo, Edinburgh, EH4 8FD",-3.3134989,55.9577755
"1f2, 3 Yardheads, North Leith, Edinburgh, EH6 6BU",-3.17323,55.9724443
"66 Cumberland Street North West Lane, Stockbridge, Edinburgh, EH3 6RF",-3.2032316,55.9583312
"Pf2, 8 Hillside Street, Hillside, Edinburgh, EH7 5HB",-3.1782432,55.9591499
"2f1, 17 West Preston Street, Newington, Edinburgh, EH8 9PU",-3.1802336,55.9391578
"Flat 10, 4 Gaskell Street, Parkhead, Edinburgh, EH14 2AF",-3.2651045,55.927306
"Flat 18, 19 John's Place, South Leith, Edinburgh, EH6 7ED",-3.1684859,55.9722268
"Pf1, 25 Hutchison Place, Slateford, Edinburgh, EH14 1QJ",-3.2428027999999998,55.9291573
"126 Spring Gardens, Abbeyhill, Edinburgh, EH8 8EY",-3.1673937,55.9554394
"2f1, 27 Comely Bank Road, Stockbridge, Edinburgh, EH4 1DS",-3.2159024,55.959247
"49 Wardie Road, Trinity, Edinburgh, EH5 3LL",-3.2130906,55.9747175
"Flat 11, 18 Terrars Croft, St Leonards, Edinburgh, EH8 9RE",-3.1767713,55.9421597
"Flat 2, 21 Murieston Lane, Dalry, Edinburgh, EH11 2LX",-3.2279619999999998,55.9391643
"Flat 9, 3 St Bernard's Row, Stockbridge, Edinburgh, EH4 1HW",-3.2097078,55.9591161
"3f2, 106 Thirlestane Road, Marchmont, Edinburgh, EH9 1AS",-3.2003016,55.9354401
"4f1, 104 Rose Street, New Town, Edinburgh, EH2 2NN",-3.1994735,55.9523099
"19 Moredunvale Green, Moredun, Edinburgh, EH17 7RB",-3.1438413,55.9151005
"3f1, 18 Marchmont Road, Marchmont, Edinburgh, EH9 1HZ",-3.1952059999999998,55.9388591
"4 Overton Farm Road, Newliston, Kirkliston, EH29 9GS",-3.4279,55.95332
"52 Eyre Place, Broughton, Edinburgh, EH3 5EJ",-3.1978824,55.9614173
"Flat 6, 17 St John's Hill, Dumbiedykes, Edinburgh, EH8 9UQ",-3.1811655,55.9486355
"12 Roseburn Place, Roseburn, Edinburgh, EH12 5NN",-3.2348432,55.9450758
"12a Regent Terrace, Calton Hill, Edinburgh, EH7 5BN",-3.1769017,55.9546121
"74 Hamilton Place, Stockbridge, Edinburgh, EH3 5AZ",-3.2069981,55.9593139
"35 Colinton Road, Edinburgh, EH10 5EN",-3.2139486,55.9325002
"91a Comely Bank Avenue, Stockbridge, Edinburgh, EH4 1EU",-3.2164272,55.9565851
"2f1, 2 Marischal Place, Craigleith, Edinburgh, EH4 3NE",-3.248249,55.956965
"Pf3, 42 Hawthornvale, Newhaven, Edinburgh, EH6 4JW",-3.1905733,55.9788209
"14 Hailes Park, Hailes, Edinburgh, EH13 0NG",-3.2665989,55.910486399999996
"2f1, 5 Grove Street, Fountainbridge, Edinburgh, EH3 8AF",-3.2127853,55.945872
"4a Northumberland Place, New Town, Edinburgh, EH3 6LQ",-3.1958062,55.9573306
"Flat 1, 15 Coltbridge Millside, Murrayfield, Edinburgh, EH12 6AP",-3.2343791,55.9470266
"Flat 1, 5 Castle Wynd South, Old Town, Edinburgh, EH1 2JT",-3.1964572,55.9477802
"10 Annandale Street, Broughton, Edinburgh, EH7 4AN",-3.1836402,55.9600072
"10 Hillpark Gardens, Blackhall, Edinburgh, EH4 7AJ",-3.2748211,55.9609743
"1f1, 77 Rose Street, New Town, Edinburgh, EH2 3DT",-3.200521,55.9522177
"3f2, 3 Crighton Place, Edinburgh, EH7 4NZ",-3.178631,55.962875
"Flat 5, 6 Rodney Place, Broughton, Edinburgh, EH7 4FR",-3.1960667,55.9618298
"34 Baird Drive, Saughtonhall, Edinburgh, EH12 5SA",-3.2491539,55.939114599999996
"Flat 1, 83c Craighall Road, Trinity, Edinburgh, EH6 4RR",-3.1968319,55.9766649
"Flat 11, 56 Timber Bush, North Leith, Edinburgh, EH6 6QH",-3.1687054,55.97654
"Flat 3, 83c Craighall Road, Trinity, Edinburgh, EH6 4RR",-3.1968319,55.9766649
"7 Westbank Place, Portobello West, Edinburgh, EH15 1UD",-3.1197597,55.9565058
"19 Ravelston Park, Ravelston, Edinburgh, EH4 3DX",-3.230395,55.9517365
"22 Balfour Street, Pilrig, Edinburgh, EH6 5EW",-3.1767858,55.9663917
"3f2, 77 Cumberland Street, Stockbridge, Edinburgh, EH3 6RD",-3.2026252,55.958088599999996
"67 Spottiswoode Street, Marchmont, Edinburgh, EH9 1DL",-3.1977364,55.9367088
"Flat 1, 255 Canongate, Old Town, Edinburgh, EH8 8BQ",-3.1828203999999998,55.9508989
"Flat 3, 83 Hopetoun Street, Broughton, Edinburgh, EH7 4NJ",-3.1861658,55.962278
"11 Gillespie Street, Viewforth, Edinburgh, EH3 9NH",-3.20745,55.9410269
"39 Broughton Place, Broughton, Edinburgh, EH1 3RR",-3.1872624,55.958815799999996
"2f2, 28 Warrender Park Terrace, Marchmont, Edinburgh, EH9 1EE",-3.1987603,55.9391163
"3f1, 28 Warrender Park Terrace, Marchmont, Edinburgh, EH9 1EE",-3.1987603,55.9391163
"3f2, 22 Parsons Green Terrace, Willowbrae, Edinburgh, EH8 7AG",-3.1527551,55.9550543
"6a Walker Street, New Town, Edinburgh, EH3 7LA",-3.2129398,55.9488021
"Pf3, 5 Comiston Terrace, Morningside, Edinburgh, EH10 6AJ",-3.2102329,55.9224515
"15 Gilmore Place, Tollcross, Edinburgh, EH3 9NE",-3.2042288,55.9417568
"3f1, 6 Buccleuch Terrace, Newington, Edinburgh, EH8 9ND",-3.1824466,55.9415231
"3f1, 6 Spittal Street, Old Town, Edinburgh, EH3 9DX",-3.2031935,55.9460251
"3f3, 30 Crighton Place, Leith, Edinburgh, EH7 4NY",-3.1778464,55.963474
"Flat 7, 90 Princes Street, New Town, Edinburgh, EH2 2ER",-3.1984191,55.9518539
"1f1, 11 Thirlestane Road, Edinburgh, EH9 1AL",-3.1949468,55.9353164
"35 Inchview Terrace, Craigentinny, Edinburgh, EH7 6UA",-3.128106,55.9572113
"Bf, 6 Wellington Place, South Leith, Edinburgh, EH6 7EQ",-3.1694285,55.9712203
"Flat 2, 3 Edmonstone's Close, Old Town, Edinburgh, EH1 2HB",-3.1940317,55.9480451
"Flat 6, 30 Pilrig House Close, Pilrig, Edinburgh, EH6 5RF",-3.1812987,55.9694663
"Flat 9, 32 Dryden Street, Pilrig, Edinburgh, EH7 4GQ",-3.1827164,55.9642052
"Flat G, 2a Dean Path, Dean, Edinburgh, EH4 3BA",-3.216898,55.9525127
"20 Randolph Lane, New Town, Edinburgh, EH3 7TD",-3.2099589,55.9522364
"2f3, 6 Drummond Street, Southside, Edinburgh, EH8 9TU",-3.1850807,55.9474701
"59 Brunstane Road South, Brunstane, Edinburgh, EH15 2NQ",-3.101517,55.945675
"Flat 5, 14 Bread Street, Edinburgh, EH3 9AF",-3.2047036,55.9457329
"25 Abbeyhill Crescent, Abbeyhill, Edinburgh, EH8 8DZ",-3.1749149,55.9536953
"Flat 1, 21b Abercromby Place, New Town, Edinburgh, EH3 6QE",-3.1964477000000002,55.9566528
"Flat 16, 18 Simpson Loan, Southside, Edinburgh, EH3 9GB",-3.193616,55.9433959
"Flat 2, 17 Pinkhill Park, Carrick Knowe, Edinburgh, EH12 7FL",-3.2675159,55.940444
"Flat 3, 19a Brunswick Road, Hillside, Edinburgh, EH7 5FN",-3.1782672,55.9603583
"15 Gilmore Place Edinburgh, EH3 9NZ",-3.2042288,55.9417568
"Flat 10, 6 Appin Street, Dalry, Edinburgh, EH14 1PN",-3.2371971999999998,55.9306095
"2f1, 6 Perth Street, Stockbridge, Edinburgh, EH3 5DP",-3.202789,55.9606273
"2f2, 3 Viewforth Square, Viewforth, Edinburgh, EH10 4LP",-3.2099531,55.9388859
"Flat 6, 87 Polwarth Terrace, Polwarth, Edinburgh, EH11 1NW",-3.226007,55.9305179
"1f1, 11 Grindlay Street, Old Town, Edinburgh, EH3 9AT",-3.2036147,55.9466821
"2f, 104 St Stephen Street, Stockbridge, Edinburgh, EH3 5AQ",-3.205792,55.958223
"305 Webster's Land, Tollcross, Edinburgh, EH1 2RU",-3.19955,55.9466
"78b Queen Street, New Town, Edinburgh, EH2 4NF",-3.2068024,55.9532675
"Bf, 27 Northumberland Street, New Town, Edinburgh, EH3 6LR",-3.1982476,55.9570958
"Flat 24, 5 Drummond Street, Southside, Edinburgh, EH8 9TT",-3.1847959,55.9476305
"10 Murieston Road, Dalry, Edinburgh, EH11 2JH",-3.226782,55.9396384
"1f2, 112 Stenhouse Crescent, Stenhouse, Edinburgh, EH11 3HU",-3.2547841,55.9319927
"2f2, 89 Lothian Road, Edinburgh, EH3 9AW",-3.2055235,55.9464869
"Flat 1, 61 Hopetoun Street, Broughton, Edinburgh, EH7 4NG",-3.1851601,55.9618424
"Flat 2, 12 Hopetoun Street, Broughton, Edinburgh, EH7 4GH",-3.1861221,55.9625843
"8 Carlton Street, Stockbridge, Edinburgh, EH4 1NJ",-3.2108983,55.9570373
"2f1, 26 Learmonth Terrace, Stockbridge, Edinburgh, EH4 1NZ",-3.2211553,55.9553656
"Flat 18, 5 Lochend Park View, Edinburgh, EH7 5FB",-3.1629749,55.9601007
"Flat 41, 25 Brunswick Road, Hillside, Edinburgh, EH7 5GY",-3.1735493,55.9605158
"18 Larchwood Square, Clerwood, Edinburgh, EH12 8WT",-3.2831770000000002,55.9509572
"1f2, 69 Broughton Street, Broughton, Edinburgh, EH1 3RJ",-3.1891131,55.9580199
"2f1, 59 Dundas Street, New Town, Edinburgh, EH3 6RS",-3.1995458,55.9582261
"32 High Street, Queensferry, South Queensferry, EH30 9PP",-3.3955011,55.9899108
"4 Windsor Street, Hillside, Edinburgh, EH7 5JR",-3.182694,55.9581332
"3f1, 14 Gladstone Terrace, Sciennes, Edinburgh, EH9 1LT",-3.1855291,55.9384548
"Flat 1, 35 Cockburn Street, Old Town, Edinburgh, EH1 1BP",-3.189772,55.9506741
"Flat 2, 4 Chandler Crescent, South Leith, Edinburgh, EH6 7AL",-3.1610323,55.9727404
"Flat 3, 35 Pennywell Gardens, Muirhouse, Edinburgh, EH4 4WJ",-3.2565391999999997,55.9722415
"Flat 59, 89 Holyrood Road, Old Town, Edinburgh, EH8 8BA",-3.176175,55.9511112
"Flat 9, 5 Castle Wynd South, Old Town, Edinburgh, EH1 2JT",-3.1964572,55.9477802
