id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
671559643608864026,The Merchants89 - Caledonian - Two Bedroom Flat,434874365,Neil,,The Shore and Constitution Street,55.97246823890446,-3.167401150624822,Entire home/apt,216,1,11,2025-02-16,0.56,15,268,8,
671566930202339625,The Merchants89 - Port Ellen - One Bedroom Flat,434874365,Neil,,The Shore and Constitution Street,55.97246,-3.16738,Entire home/apt,175,1,18,2025-01-01,0.83,15,340,11,
671838767771026827,Cosy Flat near Edinburgh Centre,366004729,Daniel,,Hillside and Calton Hill,55.95974266740102,-3.1724950090813038,Entire home/apt,122,2,103,2025-03-03,3.88,1,41,66,101002079530
672295221444391594,Stunning Royal Mile 2 bedroom apartment,185214420,Anne,,"Old Town, Princes Street and Leith Street",55.9497999,-3.1887757,Entire home/apt,321,1,86,2025-02-02,2.82,1,86,36,EH-70720-F
672872399499897955,Rooftop room with a view in Edinburgh,692387,Christopher,,Bruntsfield,55.9397988,-3.2057045,Private room,69,2,174,2025-03-06,5.50,2,32,90,REF 508563
673055504496120780,Artists Seaside Home - Regent Suite,22249009,Rosanne,,Portobello,55.953579,-3.11097,Private room,137,2,73,2024-09-29,2.30,2,141,39,EH-60040-F
673231255912524946,Classic double room with large en suite bathroom.,2970569,Kasey,,Comely Bank,55.95628,-3.22046,Private room,135,2,18,2024-08-24,0.57,2,12,9,Edinburgh Council Short Term Tenancy Ref No. EH71202-P (registration in process)
673242153999286178,"Large room for 1 in a well-connected, quiet street",5351643,Giovanni,,Stenhouse and Saughton Mains,55.93129,-3.26178,Private room,,1,24,2024-08-18,0.75,1,0,6,EH-70627-F
673527962388833606,Stylish & cosy 2 bed 2 bathroom flat in Leith,325637743,Denise,,Leith (Albert Street),55.96281,-3.17234,Entire home/apt,96,2,185,2025-02-23,6.13,2,42,72,
673731453687571997,Entire 2-BR Apt in Old Town next to Royal Mile,3347799,Craig,,"Old Town, Princes Street and Leith Street",55.94936,-3.18418,Entire home/apt,226,2,149,2025-03-01,4.65,31,102,62,
673801052863832587,Bright room in Victorian family home -room 2,7265901,Pauline,,Marchmont East and Sciennes,55.93721,-3.18846,Private room,130,2,15,2025-01-01,0.49,2,87,7,101002084270
673910375433473070,Private bedroom within newly decorated apartment,226375803,Tina,,Boswall and Pilton,55.96967,-3.22762,Private room,95,1,43,2024-11-17,1.41,1,0,27,
673941238702966848,"Traditional Scottish home, Edinburgh city centre",40730782,Alison,,Broughton South,55.96419,-3.18806,Entire home/apt,184,2,43,2025-01-02,1.34,1,169,34,
674036818171016544,Super Central: 1 min to Waverley Station,98003212,Robert,,"Old Town, Princes Street and Leith Street",55.9541416985273,-3.187558315694332,Entire home/apt,150,2,115,2025-03-02,3.62,1,332,77,
674378140590306039,"Private, large bedroom in central Edinburgh",17963271,Johanna,,Stockbridge,55.96211,-3.20084,Private room,95,1,144,2025-02-10,4.50,1,282,69,
674501359833543682,"2 bedroom garden apartment, Stockbridge, Edinburgh",7493874,Pierson,,Stockbridge,55.957694660594996,-3.2125047888854907,Entire home/apt,266,3,96,2025-02-24,3.06,1,227,42,EH-68542-F
674631644327676348,Refurb 3 bed flat in Roseburn,31544416,Andrew Alan,,Balgreen and Roseburn,55.94469769974491,-3.234549320770188,Entire home/apt,415,3,4,2024-08-24,0.54,2,0,4,
674631774150115083,Modern 3 bedroom flat in Roseburn,31544416,Andrew Alan,,Deans Village,55.94319,-3.23353,Entire home/apt,250,5,11,2024-08-29,0.35,2,36,4,
674682267605906162,Cosy 1 Bedroom City Centre Flat Near Uni & Castle,1907359,Gary,,Meadows and Southside,55.94191,-3.20314,Entire home/apt,71,1,222,2025-02-11,7.02,2,63,87,EH-81062-F
674816950030535444,Beach front apartment with direct sea view,470472394,Carmen,,Joppa,55.94919888854313,-3.0948244491821297,Entire home/apt,150,4,57,2024-12-01,1.81,1,153,19,
674921447276985049,Super Central City Flat - 1 bed and 1 sofabed,432745636,Rachael,,Tollcross,55.94561288018173,-3.2055217400193214,Entire home/apt,250,3,51,2025-01-02,1.62,1,295,21,
674926295148966205,Stockbridge city centre apartment,23000330,Ailsa,,Stockbridge,55.9586485,-3.2124625,Entire home/apt,190,3,120,2025-03-07,3.85,1,231,46,
675003866573731530,Art deco 1-bed apartment overlooking St Giles,470510330,Velerio,,"Old Town, Princes Street and Leith Street",55.9486,-3.19283,Entire home/apt,163,1,75,2025-02-05,2.36,7,299,21,
675014558813595314,Luxury 1-bed apartment on the Royal Mile,470510330,Velerio,,"Old Town, Princes Street and Leith Street",55.95082464203992,-3.191436627658119,Entire home/apt,170,1,58,2025-02-21,1.85,7,300,15,
675018193833554192,Gorgeous 3-bed apartment on the Royal Mile,470510330,Velerio,,"Old Town, Princes Street and Leith Street",55.94885655892799,-3.1926331318170167,Entire home/apt,,1,51,2024-11-10,1.73,7,320,14,
675019278309474345,Magnificent 3-bed apartment overlooking St Giles,470510330,Velerio,,"Old Town, Princes Street and Leith Street",55.94867,-3.19125,Entire home/apt,286,1,65,2024-10-14,2.07,7,297,6,
675021797135873357,Splendid 3-bed apartment by Edinburgh Castle,470510330,Velerio,,"Old Town, Princes Street and Leith Street",55.94855712743295,-3.1926753302729285,Entire home/apt,244,1,38,2025-02-02,1.29,7,295,15,
675026550117509053,Majestic 3-bed apartment on the Royal Mile,470510330,Velerio,,"Old Town, Princes Street and Leith Street",55.94896,-3.19065,Entire home/apt,244,1,80,2025-03-01,2.53,7,285,27,
675059872366622890,Central and Chic Studio in the Heart of The City,15897477,Ergun,,"Old Town, Princes Street and Leith Street",55.94743949999999,-3.1856398,Entire home/apt,98,3,139,2025-01-01,4.37,3,33,54,
675070390375467707,Unique colony building in the heart of Edinburgh,95935015,Thomas,,Meadowbank and Abbeyhill North,55.957630252763636,-3.168160915374756,Entire home/apt,250,3,3,2024-08-23,0.16,1,17,2,
675158322393690471,The Merchants89 - Brora - One Bedroom Flat,434874365,Neil,,The Shore and Constitution Street,55.97220574072908,-3.1673555632672015,Entire home/apt,176,1,10,2025-02-09,0.50,15,321,7,
675164652844846271,The Merchants89 - Banff - One bedroom Loft,434874365,Neil,,The Shore and Constitution Street,55.97246796423788,-3.1670486301974567,Entire home/apt,170,1,9,2024-10-26,0.41,15,310,5,
675183709476987872,Slateford House 1770 - The Music Room - 2 Bed,434874365,Neil,,Craiglockhart,55.9223066,-3.249956,Entire home/apt,201,1,19,2024-12-29,0.72,15,265,9,
675304469066462777,1 Bedroom flat (double bed) 20 mins to City Center,264564816,Craig,,Pilrig,55.96852,-3.17919,Entire home/apt,84,3,92,2025-02-17,2.88,1,0,26,
675717853175935662,"The Garden Room: welcoming, peaceful and central.",67781637,Christelle,,New Town East and Gayfield,55.9594125,-3.1896127,Private room,86,2,57,2025-03-03,1.81,1,224,34,
675764775131505910,Modern central apartment by the sea,3535509,Mel,,Granton and Royston Mains,55.98211,-3.23477,Entire home/apt,,28,2,2023-08-31,0.06,2,0,0,
675981598307099541,Holyrood Duplex 3- Bedrooms Apartment,22597535,Host-Ed,,"Canongate, Southside and Dumbiedykes",55.94932,-3.17953,Entire home/apt,173,3,40,2024-10-27,1.27,23,64,9,
676423947085803332,central one bedroom apartment for maximum 3 people,470876880,Cuma,,Meadows and Southside,55.9384205,-3.1801951,Entire home/apt,115,6,25,2024-08-26,0.82,1,364,13,
676507932607278070,Dwuosobowy pokój z widokiem na plażę,267652741,Joanna,,Portobello,55.95568,-3.11842,Private room,600,1,0,,,1,365,0,
676556170931517186,"Remarkable 5BR Townhouse w/ Garden, Sleeps 12",344268039,Rentir,,Tollcross,55.94282,-3.20557,Entire home/apt,456,2,105,2025-02-23,3.32,47,91,52,101002075033
676567746570889184,Large bright contemporary room.,470899781,Michael,,Marchmont West,55.93714,-3.19734,Private room,80,2,153,2025-01-01,4.85,1,32,52,
676641646256803054,Unique 3-bed apartment by Edinburgh Castle,470510330,Velerio,,"Old Town, Princes Street and Leith Street",55.94877,-3.19238,Entire home/apt,244,1,102,2025-02-24,3.21,7,292,31,
676741010961518164,Modern 2 bedroom apartment with free parking,566843255,Laurence,,New Town East and Gayfield,55.95979,-3.1832,Entire home/apt,130,1,64,2024-02-13,2.05,4,304,0,
676843925981245687,Central 1 bedroom apartment. Newly decorated,21417324,Aykut,,Abbeyhill,55.95566,-3.17002,Entire home/apt,77,1,206,2025-02-18,7.37,2,184,87,
676903288527428212,"Lovely apartament, office,free parking and garden",127805180,Anna,,Carrick Knowe,55.93774,-3.27306,Entire home/apt,,2,90,2024-10-07,2.86,2,0,29,EH‐71104-F
677370331408212785,Edinburgh Holiday Let - 2 Bedroom Victorian,64195962,Tony,,Prestonfield,55.9352807,-3.1673361,Entire home/apt,187,2,9,2024-11-03,0.29,1,46,3,
677375614040413630,"Lovely flat well located, 15m to Princess St",471093788,Angie,,Corstorphine South,55.93497,-3.27952,Entire home/apt,,2,3,2024-08-26,0.43,1,0,3,
677457577375962572,Near Royal Mile & Arthur's Seat,131885860,Green,,"Canongate, Southside and Dumbiedykes",55.94481,-3.18223,Entire home/apt,79,1,1,2022-12-20,0.04,4,129,0,
678130331495386934,Royal Mile Brand New Listing - 2 Bedroom,75012586,Deborah,,"Old Town, Princes Street and Leith Street",55.94911909886052,-3.1893745064735413,Entire home/apt,171,3,155,2025-02-22,5.00,1,156,60,
678247455104809786,Beautiful House in fairytale Edinburgh Location,18794384,Jimmy Corcoran,,Willowbrae and Duddingston Village,55.94253,-3.14882,Entire home/apt,594,4,17,2024-08-31,0.54,1,89,2,
678279658828063445,3 double bedrooms apartment free parking,3092851,Lynne,,The Inch,55.92307,-3.15777,Entire home/apt,118,90,1,2024-07-20,0.13,16,190,1,
678286883437800513,Festival let! 1 bedroom flat w/ washer & kitchen,158434074,Artur,,Comely Bank,55.96568983711968,-3.227959655655651,Entire home/apt,,2,21,2024-07-31,0.67,1,0,6,
678708715660331759,"Comfort , Beautiful double bedroom",412396054,George,,Gilmerton South and the Murrays,55.90445,-3.12761,Private room,48,2,31,2024-10-18,0.98,5,84,13,
678710456569598835,The Edinburgh Meadows Apartment,19237959,Lloyd,,Meadows and Southside,55.94143,-3.18197,Entire home/apt,163,2,46,2025-03-03,1.46,2,124,17,EH-69633-F
678724085074748952,Super Central Flat w/ Views in Haymarket - RM,13071175,Ryan,,Deans Village,55.94839085213342,-3.2143301472988504,Entire home/apt,169,1,0,,,14,35,0,
678724170806274805,Cosy & Super Central Bedoom in Modern Flat - R2,13071175,Ryan,,Deans Village,55.94723,-3.22054,Private room,41,1,130,2025-03-03,6.31,14,223,101,EH-69607-P
678726831183354289,Lovely 1 bedroom rental unit in Edinburgh,447084529,Ivan,,Abbeyhill,55.95662,-3.16575,Entire home/apt,,2,11,2024-10-09,0.38,1,0,7,
678808159905038707,large double bedroom in spacious apartment.,68716680,Chris,,Meadows and Southside,55.94187688822889,-3.2014441398523785,Private room,83,2,90,2024-12-30,2.88,1,80,35,
678901620467841269,Charming bedroom near city centre and Meadows,471477321,Marina,,Newington and Dalkeith Road,55.9380764,-3.1782775,Private room,79,5,52,2024-11-25,1.71,4,70,21,EH-70422-F
678901999959637951,"Lovely quiet Room, Newington view of Arthur Seat.",471477321,Marina,,Meadows and Southside,55.9389905,-3.1796893,Private room,74,5,51,2024-11-25,1.62,4,0,19,EH-70422-F
678902246981580709,Elegant 35m Georgian w/private bath in City centre,471477321,Marina,,Newington and Dalkeith Road,55.9380764,-3.1782775,Private room,119,5,52,2024-11-07,1.65,4,73,17,EH-70422-F
678943984056968393,Cosy private double bedroom in flat share,189747326,David,,Prestonfield,55.93281,-3.1613,Private room,51,5,47,2025-02-12,1.58,1,0,15,EH-70974-F
679009331907489764,Rooftop Retreat,58901062,Levi,,Pilrig,55.965114,-3.177651,Entire home/apt,201,1,163,2024-11-29,5.17,10,343,54,Application Submitted
679065841257834632,Lovely 1 bedroom flat in Edinburgh city centre,122569031,Jenni,,Gorgie East,55.9417138,-3.2247853,Entire home/apt,,2,49,2024-09-30,1.58,1,0,28,
679415453834542133,Georgian Main Door Apartment in Central Location,53128181,Conrad,,Stockbridge,55.95632,-3.21533,Entire home/apt,184,3,137,2025-02-23,4.32,2,0,62,101002082702
679648422386977116,"Lovely apartment close to city, garden & driveway",132432352,Megan,,Slateford and Chesser,55.92861,-3.25764,Entire home/apt,63,2,35,2025-02-24,1.17,1,0,15,EH-81270-F
679748388428663180,Bright double room and private bathroom,421984863,,,The Shore and Constitution Street,55.9718452,-3.1678641,Private room,63,2,103,2025-02-02,3.24,2,89,41,
679797935081185841,38@bidecollective3,88995720,Pauline,,New Town West,55.95386,-3.20469,Private room,81,2,117,2025-02-02,5.11,10,0,65,
680163331373199301,JOIVY Cosy 1-bed flat near The Scottish Gallery,37563463,Altido,,Canonmills and New Town North,55.96138,-3.19586,Entire home/apt,,1,54,2024-12-30,1.80,102,171,19,EH-69049-F
680200218842055249,Private room in apartment hosted by Jimmy,471812684,James,,Easter Road and Hawkhill Avenue,55.96133589999999,-3.1675402,Private room,60,2,41,2025-02-23,1.31,2,11,30,
680204985814043549,"Acorn Armadilla Pod, private Self-contained.",7513204,Margherita,,Willowbrae and Duddingston Village,55.95065,-3.14715,Private room,143,2,42,2024-09-01,1.34,1,17,11,EH-84155-T
680342083912533996,★ 2BR Royal Mile Apartment w/ Private Balcony ★,201600360,David,,"Canongate, Southside and Dumbiedykes",55.9529,-3.17817,Entire home/apt,148,1,131,2025-01-11,4.22,45,266,19,
680444532445882970,"Guest house, free on street parking",55510800,Janet,,Greenbank and The Braids,55.91486,-3.21147,Entire home/apt,64,2,31,2025-02-28,0.98,1,143,17,
680491555169743661,Lovely 4 bed Apt with 8 separate beds,399777882,Habeebat Olabisi,,West Pilton,55.96907,-3.24166,Entire home/apt,202,1,11,2024-10-27,0.37,13,348,8,
680989595954207417,Pretty City centre garden flat with private garden,53699298,Jonathan,,Broughton South,55.96339,-3.18156,Entire home/apt,115,2,181,2025-02-23,5.75,1,53,60,
681052005388460870,Charming Large Family Suite with Kitchenette,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,118,1,34,2024-12-30,1.10,51,325,4,
681052482032791268,Comfortable Family Room,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,85,1,21,2024-12-27,0.73,51,272,7,
681052669099436647,Quiet and Spacious Family Room,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,78,1,40,2024-09-10,1.29,51,265,3,
681053135732432317,Super King Garden Suite with En-suite,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,85,1,8,2024-02-26,0.27,51,291,0,
681053229259772767,Spacious Ground Floor Super King,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,78,1,5,2024-02-25,0.17,51,285,0,
681053524687325314,Cosy Ground Floor Double Room,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,78,1,11,2024-01-15,0.37,51,315,0,
681053634602697546,Super King Ground Floor Suite,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,78,1,29,2024-03-15,0.97,51,302,2,
681053780367053813,Charming Ground Floor Triple Room,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,92,1,24,2024-06-21,0.82,51,297,1,
681054129170213480,Comfortable Ground Floor Double Room,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,78,1,6,2024-03-03,0.20,51,301,0,
681054266610502229,Delightful Ground Floor Double Room with En-suite,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,97,1,15,2024-05-31,0.51,51,320,3,
681054349600618461,Spacious City Centre Family Room,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,139,1,7,2023-12-20,0.24,51,317,0,
681054779883128963,City Centre First Floor Family Suite,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,98,1,12,2024-11-03,0.41,51,306,2,
681055035374404427,Cosy City Centre First Floor Family Room,3008499,Rebecca,,Deans Village,55.95402,-3.20232,Private room,93,1,15,2024-02-19,0.49,51,285,0,
681240149178885241,PrivateRoom_KingSizeBed_Lift_Parking_Shared flat.,57098847,Jackie,,Granton and Royston Mains,55.985298,-3.22745,Private room,54,2,165,2025-02-28,5.20,1,87,75,EH-69355-F
681323219500853046,Royal Mile Luxury 2Bedroom apartmen,343077505,Brandon,,"Old Town, Princes Street and Leith Street",55.95153,-3.18874,Entire home/apt,198,2,3,2022-08-29,0.10,5,0,0,
681591289303376415,"Elm House - Hillside, Edinburgh City Centre",28972411,Evgenia,,Hillside and Calton Hill,55.95863082608001,-3.183531270601057,Entire home/apt,150,2,114,2025-02-24,5.80,1,78,73,
681645943516464184,Stylishly furnished 1 bedroom flat nr city centre,109817637,Cristina,,Easter Road and Hawkhill Avenue,55.96097,-3.17092,Entire home/apt,200,2,24,2024-09-08,0.77,1,89,5,
681649743173467460,Family 3bed flat near Leith,37563463,Altido,,Leith (Albert Street),55.96351,-3.17563,Entire home/apt,,1,44,2025-02-28,1.41,102,0,22,EH-70835-F
681766818871717302,Central Edinburgh Apartment with 3 Beds,472206718,Yusuf,,Dalry and Fountainbridge,55.9419,-3.22304,Entire home/apt,212,1,8,2024-08-25,0.26,1,0,1,
682367374914445239,King Size Double Bedroom in Central Edinburgh,129924369,Gerry,,Hillside and Calton Hill,55.96059,-3.17233,Private room,59,2,36,2024-11-25,1.15,3,34,16,
682505438543869015,Studio with private entrance & direct garden acces,472371507,Angie,,Liberton East,55.91104,-3.15079,Private room,78,21,35,2024-08-26,1.11,1,84,6,
683039451236823613,"Private room in South Queensferry, Edinburgh",25011801,Caitlin,,Queensferry East,55.9844118,-3.3886065,Private room,,1,25,2024-06-10,0.80,1,0,2,
683092634224107404,Cityscape view room next to Royal Mile,472491477,Rachel,,"Old Town, Princes Street and Leith Street",55.9512908,-3.1847481978698755,Private room,132,2,122,2024-10-07,3.88,1,78,51,
683180773079453742,Spacious 2 Bed Ground Floor Flat in Bruntsfield,14718503,Duane,,Bruntsfield,55.93817,-3.21118,Entire home/apt,135,1,8,2025-01-01,0.26,1,24,3,
683194237130205193,Charming Victorian flat. Room.,32217120,Marita,,Meadows and Southside,55.94147,-3.18146,Private room,200,5,47,2024-09-21,1.49,2,237,16,
683204675847740667,Stylish Stockbridge double bedroom w/ garden view,362750359,Rhona,,Comely Bank,55.95734,-3.21907,Private room,64,2,75,2024-12-08,2.38,1,176,14,
683307991452914297,"2 bed,2 bathroom lake view apartment free parking",23841281,Bruce&Julio,,Meadowbank and Abbeyhill North,55.9614055,-3.1627161,Entire home/apt,152,3,36,2024-09-30,1.15,2,24,22,EH-67776-F
683313148661942114,Charming Porteous Studio,59327323,Sergiusz,,Tollcross,55.94601,-3.19674,Entire home/apt,92,2,205,2025-02-24,6.51,6,199,85,
683323234269399249,"Fabulous 2 bed, 
2 bath apt. Central Edinburgh",405995127,Tania,,New Town West,55.95162,-3.21147,Entire home/apt,250,2,8,2024-09-27,0.26,2,292,2,
683345022382036756,Beautiful double bedroom with private bathroom,44865989,Ruth,,Stockbridge,55.9597336,-3.2056881,Private room,,2,85,2025-02-09,2.72,1,1,39,
683399474495363422,Large Central Modern 2 Bed - Beside Meadows,178574635,Connor,,Meadows and Southside,55.9421,-3.1814,Entire home/apt,109,4,72,2025-02-24,2.45,2,113,36,
683732302134852190,GuestReady - Castle View Apt,472661713,Antonis,,Broughton North and Powderhall,55.96539,-3.19184,Entire home/apt,199,1,33,2025-02-12,1.31,1,122,9,EH-69582-F
